,data,valor,data_divida,porte,valor_deflacionado
725,2019-02,0.43,2019-02,Mais de 2 a 3 salários mínimos,172782601314.49454
726,2019-02,0.43,2019-02,Mais de 3 a 5 salários mínimos,217471502383.4874
727,2019-02,0.43,2019-02,Mais de 5 a 10 salários mínimos,265066042727.21823
728,2019-02,0.43,2019-02,Sem rendimento,3085255102.9645915
729,2019-03,0.75,2019-03,Acima de 20 salários mínimos,239732845790.06174
730,2019-03,0.75,2019-03,Até 1 salário mínimo,57366598765.56508
731,2019-03,0.75,2019-03,Indisponível,13906007035.918045
732,2019-03,0.75,2019-03,Mais de 1 a 2 salários mínimos,179711382037.72653
733,2019-03,0.75,2019-03,Mais de 10 a 20 salários mínimos,192644381250.0986
734,2019-03,0.75,2019-03,Mais de 2 a 3 salários mínimos,162257155374.42258
735,2019-03,0.75,2019-03,Mais de 3 a 5 salários mínimos,207838614391.7624
736,2019-03,0.75,2019-03,Mais de 5 a 10 salários mínimos,254731776844.69424
737,2019-03,0.75,2019-03,Sem rendimento,74250417955.26495
738,2019-04,0.57,2019-04,Acima de 20 salários mínimos,242094090403.45007
739,2019-04,0.57,2019-04,Até 1 salário mínimo,57092019247.70279
740,2019-04,0.57,2019-04,Indisponível,19713948358.85903
741,2019-04,0.57,2019-04,Mais de 1 a 2 salários mínimos,178407516911.61584
742,2019-04,0.57,2019-04,Mais de 10 a 20 salários mínimos,191997437048.63354
743,2019-04,0.57,2019-04,Mais de 2 a 3 salários mínimos,161673206055.36618
744,2019-04,0.57,2019-04,Mais de 3 a 5 salários mínimos,207873770463.00916
745,2019-04,0.57,2019-04,Mais de 5 a 10 salários mínimos,254653594927.4687
746,2019-04,0.57,2019-04,Sem rendimento,73115272877.91139
747,2019-05,0.13,2019-05,Acima de 20 salários mínimos,243656164218.05612
748,2019-05,0.13,2019-05,Até 1 salário mínimo,56669266317.62711
749,2019-05,0.13,2019-05,Indisponível,16633376771.258831
750,2019-05,0.13,2019-05,Mais de 1 a 2 salários mínimos,179445599721.98297
751,2019-05,0.13,2019-05,Mais de 10 a 20 salários mínimos,190999048479.5996
752,2019-05,0.13,2019-05,Mais de 2 a 3 salários mínimos,162782480743.2527
753,2019-05,0.13,2019-05,Mais de 3 a 5 salários mínimos,209435968933.82306
754,2019-05,0.13,2019-05,Mais de 5 a 10 salários mínimos,258116513868.76624
755,2019-05,0.13,2019-05,Sem rendimento,72987000274.98259
756,2019-06,0.01,2019-06,Acima de 20 salários mínimos,249362331409.38504
757,2019-06,0.01,2019-06,Até 1 salário mínimo,56419037071.75745
758,2019-06,0.01,2019-06,Indisponível,16922589245.285326
759,2019-06,0.01,2019-06,Mais de 1 a 2 salários mínimos,183266164437.60916
760,2019-06,0.01,2019-06,Mais de 10 a 20 salários mínimos,195176352996.4874
761,2019-06,0.01,2019-06,Mais de 2 a 3 salários mínimos,163463451570.32898
762,2019-06,0.01,2019-06,Mais de 3 a 5 salários mínimos,209608795732.35724
763,2019-06,0.01,2019-06,Mais de 5 a 10 salários mínimos,254480869537.25418
764,2019-06,0.01,2019-06,Sem rendimento,72795473491.21162
765,2019-07,0.19,2019-07,Acima de 20 salários mínimos,247550197273.4959
766,2019-07,0.19,2019-07,Até 1 salário mínimo,56178166352.975845
767,2019-07,0.19,2019-07,Indisponível,16076454489.630299
768,2019-07,0.19,2019-07,Mais de 1 a 2 salários mínimos,181642043864.5602
769,2019-07,0.19,2019-07,Mais de 10 a 20 salários mínimos,195232016668.2136
770,2019-07,0.19,2019-07,Mais de 2 a 3 salários mínimos,167023083261.2713
771,2019-07,0.19,2019-07,Mais de 3 a 5 salários mínimos,212306035422.2131
772,2019-07,0.19,2019-07,Mais de 5 a 10 salários mínimos,256081150348.86832
773,2019-07,0.19,2019-07,Sem rendimento,74718479226.0216
774,2019-08,0.11,2019-08,Acima de 20 salários mínimos,250658380211.87656
775,2019-08,0.11,2019-08,Até 1 salário mínimo,56095015353.47082
776,2019-08,0.11,2019-08,Indisponível,19088172068.631702
777,2019-08,0.11,2019-08,Mais de 1 a 2 salários mínimos,181253286193.10522
778,2019-08,0.11,2019-08,Mais de 10 a 20 salários mínimos,196719536998.7592
779,2019-08,0.11,2019-08,Mais de 2 a 3 salários mínimos,167165936260.86075
780,2019-08,0.11,2019-08,Mais de 3 a 5 salários mínimos,213556988153.18176
781,2019-08,0.11,2019-08,Mais de 5 a 10 salários mínimos,258428055841.3878
782,2019-08,0.11,2019-08,Sem rendimento,74932823225.28171
783,2019-09,-0.04,2019-09,Acima de 20 salários mínimos,255161842603.49326
784,2019-09,-0.04,2019-09,Até 1 salário mínimo,55957932899.4737
785,2019-09,-0.04,2019-09,Indisponível,19387189386.275608
786,2019-09,-0.04,2019-09,Mais de 1 a 2 salários mínimos,181493719224.2103
787,2019-09,-0.04,2019-09,Mais de 10 a 20 salários mínimos,200001892730.72913
788,2019-09,-0.04,2019-09,Mais de 2 a 3 salários mínimos,167901796570.95682
789,2019-09,-0.04,2019-09,Mais de 3 a 5 salários mínimos,215183144276.9523
790,2019-09,-0.04,2019-09,Mais de 5 a 10 salários mínimos,261019520806.44238
791,2019-09,-0.04,2019-09,Sem rendimento,75399699528.08156
792,2019-10,0.1,2019-10,Acima de 20 salários mínimos,257639913187.23157
793,2019-10,0.1,2019-10,Até 1 salário mínimo,56127127556.13898
794,2019-10,0.1,2019-10,Indisponível,12070592730.764034
795,2019-10,0.1,2019-10,Mais de 1 a 2 salários mínimos,182846823561.30215
796,2019-10,0.1,2019-10,Mais de 10 a 20 salários mínimos,201396361629.19894
797,2019-10,0.1,2019-10,Mais de 2 a 3 salários mínimos,169811054501.37067
798,2019-10,0.1,2019-10,Mais de 3 a 5 salários mínimos,217289387865.53293
799,2019-10,0.1,2019-10,Mais de 5 a 10 salários mínimos,263826666866.00916
800,2019-10,0.1,2019-10,Sem rendimento,83762404288.69916
801,2019-11,0.51,2019-11,Acima de 20 salários mínimos,259324671321.65695
802,2019-11,0.51,2019-11,Até 1 salário mínimo,53750103160.3727
803,2019-11,0.51,2019-11,Indisponível,12073196391.42906
804,2019-11,0.51,2019-11,Mais de 1 a 2 salários mínimos,186458483845.66205
805,2019-11,0.51,2019-11,Mais de 10 a 20 salários mínimos,204338761585.92706
806,2019-11,0.51,2019-11,Mais de 2 a 3 salários mínimos,172562468637.12338
807,2019-11,0.51,2019-11,Mais de 3 a 5 salários mínimos,220711491667.785
808,2019-11,0.51,2019-11,Mais de 5 a 10 salários mínimos,269354248553.4387
809,2019-11,0.51,2019-11,Sem rendimento,81968173827.09831
810,2019-12,1.15,2019-12,Acima de 20 salários mínimos,261686591565.08368
811,2019-12,1.15,2019-12,Até 1 salário mínimo,52421664336.46052
812,2019-12,1.15,2019-12,Indisponível,13654592545.435503
813,2019-12,1.15,2019-12,Mais de 1 a 2 salários mínimos,187645988670.8001
814,2019-12,1.15,2019-12,Mais de 10 a 20 salários mínimos,203916213652.90488
815,2019-12,1.15,2019-12,Mais de 2 a 3 salários mínimos,174744754000.06686
816,2019-12,1.15,2019-12,Mais de 3 a 5 salários mínimos,222624736272.81137
817,2019-12,1.15,2019-12,Mais de 5 a 10 salários mínimos,270510181243.59967
818,2019-12,1.15,2019-12,Sem rendimento,79556260890.44496
819,2020-01,0.21,2020-01,Acima de 20 salários mínimos,253802873482.8436
820,2020-01,0.21,2020-01,Até 1 salário mínimo,56427385045.7644
821,2020-01,0.21,2020-01,Indisponível,14072456816.93048
822,2020-01,0.21,2020-01,Mais de 1 a 2 salários mínimos,187462185446.50946
823,2020-01,0.21,2020-01,Mais de 10 a 20 salários mínimos,199778981972.75687
824,2020-01,0.21,2020-01,Mais de 2 a 3 salários mínimos,178858114628.5721
825,2020-01,0.21,2020-01,Mais de 3 a 5 salários mínimos,226101751456.61218
826,2020-01,0.21,2020-01,Mais de 5 a 10 salários mínimos,269208605239.03586
827,2020-01,0.21,2020-01,Sem rendimento,78868433307.6317
828,2020-02,0.25,2020-02,Acima de 20 salários mínimos,254741516641.4223
829,2020-02,0.25,2020-02,Até 1 salário mínimo,58316430477.96423
830,2020-02,0.25,2020-02,Indisponível,14336218270.414593
831,2020-02,0.25,2020-02,Mais de 1 a 2 salários mínimos,189228607503.2803
832,2020-02,0.25,2020-02,Mais de 10 a 20 salários mínimos,199087632295.40366
833,2020-02,0.25,2020-02,Mais de 2 a 3 salários mínimos,180815982705.2981
834,2020-02,0.25,2020-02,Mais de 3 a 5 salários mínimos,229662831335.2477
835,2020-02,0.25,2020-02,Mais de 5 a 10 salários mínimos,268123994892.54443
836,2020-02,0.25,2020-02,Sem rendimento,79279787169.22728
837,2020-03,0.07,2020-03,Acima de 20 salários mínimos,264072257811.3373
838,2020-03,0.07,2020-03,Até 1 salário mínimo,60136333819.18954
839,2020-03,0.07,2020-03,Indisponível,14213932190.353052
840,2020-03,0.07,2020-03,Mais de 1 a 2 salários mínimos,190836510222.58087
841,2020-03,0.07,2020-03,Mais de 10 a 20 salários mínimos,200530013000.46082
842,2020-03,0.07,2020-03,Mais de 2 a 3 salários mínimos,178771834298.36206
843,2020-03,0.07,2020-03,Mais de 3 a 5 salários mínimos,229639774200.3192
844,2020-03,0.07,2020-03,Mais de 5 a 10 salários mínimos,269336751444.62708
845,2020-03,0.07,2020-03,Sem rendimento,82330145521.94424
846,2020-04,-0.31,2020-04,Acima de 20 salários mínimos,270319365522.95053
847,2020-04,-0.31,2020-04,Até 1 salário mínimo,56154951354.74065
848,2020-04,-0.31,2020-04,Indisponível,13476633802.731401
849,2020-04,-0.31,2020-04,Mais de 1 a 2 salários mínimos,192704369486.81287
850,2020-04,-0.31,2020-04,Mais de 10 a 20 salários mínimos,203099445759.4791
851,2020-04,-0.31,2020-04,Mais de 2 a 3 salários mínimos,182833663451.08704
852,2020-04,-0.31,2020-04,Mais de 3 a 5 salários mínimos,233070557324.58713
853,2020-04,-0.31,2020-04,Mais de 5 a 10 salários mínimos,273185491390.0503
854,2020-04,-0.31,2020-04,Sem rendimento,81643135613.06206
855,2020-05,-0.38,2020-05,Acima de 20 salários mínimos,270942026929.0853
856,2020-05,-0.38,2020-05,Até 1 salário mínimo,56354627797.68291
857,2020-05,-0.38,2020-05,Indisponível,13273622088.301832
858,2020-05,-0.38,2020-05,Mais de 1 a 2 salários mínimos,194955720007.63397
859,2020-05,-0.38,2020-05,Mais de 10 a 20 salários mínimos,204212790293.6027
860,2020-05,-0.38,2020-05,Mais de 2 a 3 salários mínimos,185253044901.3507
861,2020-05,-0.38,2020-05,Mais de 3 a 5 salários mínimos,236536337988.38
862,2020-05,-0.38,2020-05,Mais de 5 a 10 salários mínimos,276568678398.997
863,2020-05,-0.38,2020-05,Sem rendimento,83095707724.88501
864,2020-06,0.26,2020-06,Acima de 20 salários mínimos,277123840755.67285
865,2020-06,0.26,2020-06,Até 1 salário mínimo,55394671298.343216
866,2020-06,0.26,2020-06,Indisponível,17577091713.141235
867,2020-06,0.26,2020-06,Mais de 1 a 2 salários mínimos,193601301110.7549
868,2020-06,0.26,2020-06,Mais de 10 a 20 salários mínimos,208009965163.17984
869,2020-06,0.26,2020-06,Mais de 2 a 3 salários mínimos,185789470381.371
870,2020-06,0.26,2020-06,Mais de 3 a 5 salários mínimos,239097944856.22852
871,2020-06,0.26,2020-06,Mais de 5 a 10 salários mínimos,280985626623.7644
872,2020-06,0.26,2020-06,Sem rendimento,90187581053.48033
873,2020-07,0.36,2020-07,Acima de 20 salários mínimos,276913933968.7689
874,2020-07,0.36,2020-07,Até 1 salário mínimo,56152868455.30679
875,2020-07,0.36,2020-07,Indisponível,12998289586.045479
876,2020-07,0.36,2020-07,Mais de 1 a 2 salários mínimos,196347520898.7778
877,2020-07,0.36,2020-07,Mais de 10 a 20 salários mínimos,209740465893.59787
878,2020-07,0.36,2020-07,Mais de 2 a 3 salários mínimos,188644420190.19403
879,2020-07,0.36,2020-07,Mais de 3 a 5 salários mínimos,241950691773.24088
880,2020-07,0.36,2020-07,Mais de 5 a 10 salários mínimos,283992620382.0608
881,2020-07,0.36,2020-07,Sem rendimento,94124261694.87398
882,2020-08,0.24,2020-08,Acima de 20 salários mínimos,275996448575.1969
883,2020-08,0.24,2020-08,Até 1 salário mínimo,56375213115.417725
884,2020-08,0.24,2020-08,Indisponível,7223992786.453234
885,2020-08,0.24,2020-08,Mais de 1 a 2 salários mínimos,199379220089.09723
886,2020-08,0.24,2020-08,Mais de 10 a 20 salários mínimos,209081361866.28564
887,2020-08,0.24,2020-08,Mais de 2 a 3 salários mínimos,191598901784.34454
888,2020-08,0.24,2020-08,Mais de 3 a 5 salários mínimos,242735018432.0583
889,2020-08,0.24,2020-08,Mais de 5 a 10 salários mínimos,286540628731.7422
890,2020-08,0.24,2020-08,Sem rendimento,105831892257.533
891,2020-09,0.64,2020-09,Acima de 20 salários mínimos,282340488248.5294
892,2020-09,0.64,2020-09,Até 1 salário mínimo,56468679770.72975
893,2020-09,0.64,2020-09,Indisponível,8307215256.998495
894,2020-09,0.64,2020-09,Mais de 1 a 2 salários mínimos,203414290304.0984
895,2020-09,0.64,2020-09,Mais de 10 a 20 salários mínimos,211751143031.23013
896,2020-09,0.64,2020-09,Mais de 2 a 3 salários mínimos,194301872041.13837
897,2020-09,0.64,2020-09,Mais de 3 a 5 salários mínimos,245550793247.95618
898,2020-09,0.64,2020-09,Mais de 5 a 10 salários mínimos,290009417480.4854
899,2020-09,0.64,2020-09,Sem rendimento,104039108647.73903
900,2020-10,0.86,2020-10,Acima de 20 salários mínimos,292137113519.1982
901,2020-10,0.86,2020-10,Até 1 salário mínimo,49867383559.17499
902,2020-10,0.86,2020-10,Indisponível,8100693739.789497
903,2020-10,0.86,2020-10,Mais de 1 a 2 salários mínimos,205144966274.8767
904,2020-10,0.86,2020-10,Mais de 10 a 20 salários mínimos,213672697617.2493
905,2020-10,0.86,2020-10,Mais de 2 a 3 salários mínimos,195260198768.58884
906,2020-10,0.86,2020-10,Mais de 3 a 5 salários mínimos,248830590572.8166
907,2020-10,0.86,2020-10,Mais de 5 a 10 salários mínimos,298858816474.8885
908,2020-10,0.86,2020-10,Sem rendimento,103129621386.51004
909,2020-11,0.89,2020-11,Acima de 20 salários mínimos,289043230792.76733
910,2020-11,0.89,2020-11,Até 1 salário mínimo,56193276561.509674
911,2020-11,0.89,2020-11,Indisponível,8090535156.774053
912,2020-11,0.89,2020-11,Mais de 1 a 2 salários mínimos,214425245213.789
913,2020-11,0.89,2020-11,Mais de 10 a 20 salários mínimos,213066025387.2697
914,2020-11,0.89,2020-11,Mais de 2 a 3 salários mínimos,196669296713.23032
915,2020-11,0.89,2020-11,Mais de 3 a 5 salários mínimos,250657002849.894
916,2020-11,0.89,2020-11,Mais de 5 a 10 salários mínimos,297942088906.90643
917,2020-11,0.89,2020-11,Sem rendimento,103502184973.2976
918,2020-12,1.35,2020-12,Acima de 20 salários mínimos,293164604650.29675
919,2020-12,1.35,2020-12,Até 1 salário mínimo,56779227993.03193
920,2020-12,1.35,2020-12,Indisponível,9604779009.469149
921,2020-12,1.35,2020-12,Mais de 1 a 2 salários mínimos,214569808405.89386
922,2020-12,1.35,2020-12,Mais de 10 a 20 salários mínimos,213492757815.05475
923,2020-12,1.35,2020-12,Mais de 2 a 3 salários mínimos,196727547196.08978
924,2020-12,1.35,2020-12,Mais de 3 a 5 salários mínimos,251323671502.34583
925,2020-12,1.35,2020-12,Mais de 5 a 10 salários mínimos,299301851217.2812
926,2020-12,1.35,2020-12,Sem rendimento,105709500028.06898
927,2021-01,0.25,2021-01,Acima de 20 salários mínimos,284791700756.6347
928,2021-01,0.25,2021-01,Até 1 salário mínimo,63422994327.16197
929,2021-01,0.25,2021-01,Indisponível,11127897623.744081
930,2021-01,0.25,2021-01,Mais de 1 a 2 salários mínimos,213060699735.87558
931,2021-01,0.25,2021-01,Mais de 10 a 20 salários mínimos,208687359320.5944
932,2021-01,0.25,2021-01,Mais de 2 a 3 salários mínimos,195425437484.0674
933,2021-01,0.25,2021-01,Mais de 3 a 5 salários mínimos,253017226592.12387
934,2021-01,0.25,2021-01,Mais de 5 a 10 salários mínimos,295810182402.7004
935,2021-01,0.25,2021-01,Sem rendimento,105785093087.2237
936,2021-02,0.86,2021-02,Acima de 20 salários mínimos,290764636979.73926
937,2021-02,0.86,2021-02,Até 1 salário mínimo,59302546654.62973
938,2021-02,0.86,2021-02,Indisponível,10331092050.538727
939,2021-02,0.86,2021-02,Mais de 1 a 2 salários mínimos,202565799606.23923
940,2021-02,0.86,2021-02,Mais de 10 a 20 salários mínimos,212353127251.52798
941,2021-02,0.86,2021-02,Mais de 2 a 3 salários mínimos,189150564742.5878
942,2021-02,0.86,2021-02,Mais de 3 a 5 salários mínimos,251647886449.8675
943,2021-02,0.86,2021-02,Mais de 5 a 10 salários mínimos,297456050096.67285
944,2021-02,0.86,2021-02,Sem rendimento,130917622950.70587
945,2021-03,0.93,2021-03,Acima de 20 salários mínimos,297236121353.3425
946,2021-03,0.93,2021-03,Até 1 salário mínimo,61060025118.07781
947,2021-03,0.93,2021-03,Indisponível,12607410393.217445
948,2021-03,0.93,2021-03,Mais de 1 a 2 salários mínimos,211202141672.04456
949,2021-03,0.93,2021-03,Mais de 10 a 20 salários mínimos,211614420825.80765
950,2021-03,0.93,2021-03,Mais de 2 a 3 salários mínimos,186250389789.1775
951,2021-03,0.93,2021-03,Mais de 3 a 5 salários mínimos,250402793750.29254
952,2021-03,0.93,2021-03,Mais de 5 a 10 salários mínimos,295998207527.08887
953,2021-03,0.93,2021-03,Sem rendimento,130443851852.03278
954,2021-04,0.31,2021-04,Acima de 20 salários mínimos,304928546281.1402
955,2021-04,0.31,2021-04,Até 1 salário mínimo,62148910191.87425
956,2021-04,0.31,2021-04,Indisponível,11472339217.737728
957,2021-04,0.31,2021-04,Mais de 1 a 2 salários mínimos,212616229792.47992
958,2021-04,0.31,2021-04,Mais de 10 a 20 salários mínimos,212290544053.1518
959,2021-04,0.31,2021-04,Mais de 2 a 3 salários mínimos,188551998100.4925
960,2021-04,0.31,2021-04,Mais de 3 a 5 salários mínimos,252711906280.54257
961,2021-04,0.31,2021-04,Mais de 5 a 10 salários mínimos,298494257569.01904
962,2021-04,0.31,2021-04,Sem rendimento,126047061791.0998
963,2021-05,0.83,2021-05,Acima de 20 salários mínimos,310210475387.24976
964,2021-05,0.83,2021-05,Até 1 salário mínimo,62623482177.03574
965,2021-05,0.83,2021-05,Indisponível,11241350906.019869
966,2021-05,0.83,2021-05,Mais de 1 a 2 salários mínimos,213168223552.1097
967,2021-05,0.83,2021-05,Mais de 10 a 20 salários mínimos,215817664006.70798
968,2021-05,0.83,2021-05,Mais de 2 a 3 salários mínimos,189633475312.2508
969,2021-05,0.83,2021-05,Mais de 3 a 5 salários mínimos,256091396470.14496
970,2021-05,0.83,2021-05,Mais de 5 a 10 salários mínimos,303918866693.87274
971,2021-05,0.83,2021-05,Sem rendimento,124738658851.5798
972,2021-06,0.53,2021-06,Acima de 20 salários mínimos,317791233393.1537
973,2021-06,0.53,2021-06,Até 1 salário mínimo,61859521374.110016
974,2021-06,0.53,2021-06,Indisponível,14846547858.309332
975,2021-06,0.53,2021-06,Mais de 1 a 2 salários mínimos,213035883977.01163
976,2021-06,0.53,2021-06,Mais de 10 a 20 salários mínimos,219924478810.97873
977,2021-06,0.53,2021-06,Mais de 2 a 3 salários mínimos,189310930614.0288
978,2021-06,0.53,2021-06,Mais de 3 a 5 salários mínimos,254646975741.05475
979,2021-06,0.53,2021-06,Mais de 5 a 10 salários mínimos,307083556455.50366
980,2021-06,0.53,2021-06,Sem rendimento,123280597201.69118
981,2021-07,0.96,2021-07,Acima de 20 salários mínimos,317587805753.45374
982,2021-07,0.96,2021-07,Até 1 salário mínimo,62807305949.52816
983,2021-07,0.96,2021-07,Indisponível,11233613071.558683
984,2021-07,0.96,2021-07,Mais de 1 a 2 salários mínimos,215807140919.84503
985,2021-07,0.96,2021-07,Mais de 10 a 20 salários mínimos,227241479710.87787
986,2021-07,0.96,2021-07,Mais de 2 a 3 salários mínimos,192729443150.5015
987,2021-07,0.96,2021-07,Mais de 3 a 5 salários mínimos,258855016398.25977
988,2021-07,0.96,2021-07,Mais de 5 a 10 salários mínimos,310822720415.95404
989,2021-07,0.96,2021-07,Sem rendimento,127670473584.40065
990,2021-08,0.87,2021-08,Acima de 20 salários mínimos,321475817649.0649
991,2021-08,0.87,2021-08,Até 1 salário mínimo,64432085365.50892
992,2021-08,0.87,2021-08,Indisponível,10694909732.529835
993,2021-08,0.87,2021-08,Mais de 1 a 2 salários mínimos,221067944341.0597
994,2021-08,0.87,2021-08,Mais de 10 a 20 salários mínimos,229910961349.19754
995,2021-08,0.87,2021-08,Mais de 2 a 3 salários mínimos,195907049653.5925
996,2021-08,0.87,2021-08,Mais de 3 a 5 salários mínimos,254775584635.3447
997,2021-08,0.87,2021-08,Mais de 5 a 10 salários mínimos,314869478011.7607
998,2021-08,0.87,2021-08,Sem rendimento,124557416469.7723
999,2021-09,1.16,2021-09,Acima de 20 salários mínimos,331865721073.96606
1000,2021-09,1.16,2021-09,Até 1 salário mínimo,64028196258.761406
1001,2021-09,1.16,2021-09,Indisponível,10686327983.497398
1002,2021-09,1.16,2021-09,Mais de 1 a 2 salários mínimos,219550201686.21765
1003,2021-09,1.16,2021-09,Mais de 10 a 20 salários mínimos,232159307011.34525
1004,2021-09,1.16,2021-09,Mais de 2 a 3 salários mínimos,195445088722.17905
1005,2021-09,1.16,2021-09,Mais de 3 a 5 salários mínimos,254103855711.16876
1006,2021-09,1.16,2021-09,Mais de 5 a 10 salários mínimos,317251369598.2405
1007,2021-09,1.16,2021-09,Sem rendimento,124768828640.79587
1008,2021-10,1.25,2021-10,Acima de 20 salários mínimos,332153544628.5515
1009,2021-10,1.25,2021-10,Até 1 salário mínimo,65319490263.01086
1010,2021-10,1.25,2021-10,Indisponível,9992118224.496445
1011,2021-10,1.25,2021-10,Mais de 1 a 2 salários mínimos,220616776331.2172
1012,2021-10,1.25,2021-10,Mais de 10 a 20 salários mínimos,233942142237.0522
1013,2021-10,1.25,2021-10,Mais de 2 a 3 salários mínimos,194848862070.70703
1014,2021-10,1.25,2021-10,Mais de 3 a 5 salários mínimos,253094805835.5711
1015,2021-10,1.25,2021-10,Mais de 5 a 10 salários mínimos,317140876195.84436
1016,2021-10,1.25,2021-10,Sem rendimento,128636984109.38817
1017,2021-11,0.95,2021-11,Acima de 20 salários mínimos,333207356233.9616
1018,2021-11,0.95,2021-11,Até 1 salário mínimo,67899796201.44617
1019,2021-11,0.95,2021-11,Indisponível,127212523698.96489
1020,2021-11,0.95,2021-11,Mais de 1 a 2 salários mínimos,218262478846.08356
1021,2021-11,0.95,2021-11,Mais de 10 a 20 salários mínimos,235130643671.93433
1022,2021-11,0.95,2021-11,Mais de 2 a 3 salários mínimos,195130871353.3619
1023,2021-11,0.95,2021-11,Mais de 3 a 5 salários mínimos,254167843379.21588
1024,2021-11,0.95,2021-11,Mais de 5 a 10 salários mínimos,318884699021.24713
1025,2021-11,0.95,2021-11,Sem rendimento,3768414911.51962
1026,2021-12,0.73,2021-12,Acima de 20 salários mínimos,329987528368.20703
1027,2021-12,0.73,2021-12,Até 1 salário mínimo,68446749921.66725
1028,2021-12,0.73,2021-12,Indisponível,129480785347.54512
1029,2021-12,0.73,2021-12,Mais de 1 a 2 salários mínimos,219283699703.0791
1030,2021-12,0.73,2021-12,Mais de 10 a 20 salários mínimos,235092979132.6199
1031,2021-12,0.73,2021-12,Mais de 2 a 3 salários mínimos,198049506364.47778
1032,2021-12,0.73,2021-12,Mais de 3 a 5 salários mínimos,255378753525.0592
1033,2021-12,0.73,2021-12,Mais de 5 a 10 salários mínimos,317267939797.5697
1034,2021-12,0.73,2021-12,Sem rendimento,6564339824.500358
1035,2022-01,0.54,2022-01,Acima de 20 salários mínimos,314724027923.38446
1036,2022-01,0.54,2022-01,Até 1 salário mínimo,84872345997.53125
1037,2022-01,0.54,2022-01,Indisponível,131039912601.85739
1038,2022-01,0.54,2022-01,Mais de 1 a 2 salários mínimos,243941701861.7735
1039,2022-01,0.54,2022-01,Mais de 10 a 20 salários mínimos,226919843389.03885
1040,2022-01,0.54,2022-01,Mais de 2 a 3 salários mínimos,190901323944.1874
1041,2022-01,0.54,2022-01,Mais de 3 a 5 salários mínimos,255883517905.10263
1042,2022-01,0.54,2022-01,Mais de 5 a 10 salários mínimos,306920453527.48126
1043,2022-01,0.54,2022-01,Sem rendimento,3276796714.606705
1044,2022-02,1.01,2022-02,Acima de 20 salários mínimos,317149426298.6591
1045,2022-02,1.01,2022-02,Até 1 salário mínimo,86411024549.49251
1046,2022-02,1.01,2022-02,Indisponível,136378538475.72873
1047,2022-02,1.01,2022-02,Mais de 1 a 2 salários mínimos,239994479807.65048
1048,2022-02,1.01,2022-02,Mais de 10 a 20 salários mínimos,227195634897.9089
1049,2022-02,1.01,2022-02,Mais de 2 a 3 salários mínimos,191673446270.80737
1050,2022-02,1.01,2022-02,Mais de 3 a 5 salários mínimos,256127989846.59705
1051,2022-02,1.01,2022-02,Mais de 5 a 10 salários mínimos,304790381426.6053
1052,2022-02,1.01,2022-02,Sem rendimento,3200100549.8602242
1053,2022-03,1.62,2022-03,Acima de 20 salários mínimos,321917602397.21466
1054,2022-03,1.62,2022-03,Até 1 salário mínimo,87022167250.26662
1055,2022-03,1.62,2022-03,Indisponível,135136518522.10295
1056,2022-03,1.62,2022-03,Mais de 1 a 2 salários mínimos,239995223843.44443
1057,2022-03,1.62,2022-03,Mais de 10 a 20 salários mínimos,227252928742.56366
1058,2022-03,1.62,2022-03,Mais de 2 a 3 salários mínimos,190045739126.49564
1059,2022-03,1.62,2022-03,Mais de 3 a 5 salários mínimos,255207946345.5857
1060,2022-03,1.62,2022-03,Mais de 5 a 10 salários mínimos,304308359289.4879
1061,2022-03,1.62,2022-03,Sem rendimento,2693449124.4477196
1062,2022-04,1.06,2022-04,Acima de 20 salários mínimos,323102488468.7488
1063,2022-04,1.06,2022-04,Até 1 salário mínimo,89075079820.94957
1064,2022-04,1.06,2022-04,Indisponível,134419213473.81163
1065,2022-04,1.06,2022-04,Mais de 1 a 2 salários mínimos,239693648218.4791
1066,2022-04,1.06,2022-04,Mais de 10 a 20 salários mínimos,226432394961.02518
1067,2022-04,1.06,2022-04,Mais de 2 a 3 salários mínimos,188346780402.91428
1068,2022-04,1.06,2022-04,Mais de 3 a 5 salários mínimos,252105971401.95148
1069,2022-04,1.06,2022-04,Mais de 5 a 10 salários mínimos,302107633488.3397
1070,2022-04,1.06,2022-04,Sem rendimento,2603309551.2311397
1071,2022-05,0.47,2022-05,Acima de 20 salários mínimos,322383220026.16846
1072,2022-05,0.47,2022-05,Até 1 salário mínimo,89799501804.62262
1073,2022-05,0.47,2022-05,Indisponível,137885309798.75696
1074,2022-05,0.47,2022-05,Mais de 1 a 2 salários mínimos,241218009971.585
1075,2022-05,0.47,2022-05,Mais de 10 a 20 salários mínimos,225738775798.48776
1076,2022-05,0.47,2022-05,Mais de 2 a 3 salários mínimos,186300922436.54346
1077,2022-05,0.47,2022-05,Mais de 3 a 5 salários mínimos,250396791156.80072
1078,2022-05,0.47,2022-05,Mais de 5 a 10 salários mínimos,301977995398.4056
1079,2022-05,0.47,2022-05,Sem rendimento,2431378424.4723477
1080,2022-06,0.67,2022-06,Acima de 20 salários mínimos,331599272246.1743
1081,2022-06,0.67,2022-06,Até 1 salário mínimo,85734722936.45224
1082,2022-06,0.67,2022-06,Indisponível,143414297308.2339
1083,2022-06,0.67,2022-06,Mais de 1 a 2 salários mínimos,239964278924.65073
1084,2022-06,0.67,2022-06,Mais de 10 a 20 salários mínimos,229132141909.84604
