,data,valor,data_divida,porte,valor_deflacionado
724,2019-02,0.43,2019-02,Mais de 10 a 20 salários mínimos,204574281776.22998
725,2019-02,0.43,2019-02,Mais de 2 a 3 salários mínimos,177425251016.0923
726,2019-02,0.43,2019-02,Mais de 3 a 5 salários mínimos,223314937995.43875
727,2019-02,0.43,2019-02,Mais de 5 a 10 salários mínimos,272188338460.7527
728,2019-02,0.43,2019-02,Sem rendimento,3168155571.9594975
729,2019-03,0.75,2019-03,Acima de 20 salários mínimos,246174441277.7032
730,2019-03,0.75,2019-03,Até 1 salário mínimo,58908033033.91398
731,2019-03,0.75,2019-03,Indisponível,14279659932.243
732,2019-03,0.75,2019-03,Mais de 1 a 2 salários mínimos,184540207323.62747
733,2019-03,0.75,2019-03,Mais de 10 a 20 salários mínimos,197820714817.952
734,2019-03,0.75,2019-03,Mais de 2 a 3 salários mínimos,166616987488.59488
735,2019-03,0.75,2019-03,Mais de 3 a 5 salários mínimos,213423215351.2657
736,2019-03,0.75,2019-03,Mais de 5 a 10 salários mínimos,261576391978.15256
737,2019-03,0.75,2019-03,Sem rendimento,76245518608.5771
738,2019-04,0.57,2019-04,Acima de 20 salários mínimos,248599132276.99124
739,2019-04,0.57,2019-04,Até 1 salário mínimo,58626075594.27618
740,2019-04,0.57,2019-04,Indisponível,20243660006.729057
741,2019-04,0.57,2019-04,Mais de 1 a 2 salários mínimos,183201307483.41586
742,2019-04,0.57,2019-04,Mais de 10 a 20 salários mínimos,197156387296.1698
743,2019-04,0.57,2019-04,Mais de 2 a 3 salários mínimos,166017347514.85892
744,2019-04,0.57,2019-04,Mais de 3 a 5 salários mínimos,213459316062.32248
745,2019-04,0.57,2019-04,Mais de 5 a 10 salários mínimos,261496109321.31598
746,2019-04,0.57,2019-04,Sem rendimento,75079872306.47894
747,2019-05,0.13,2019-05,Acima de 20 salários mínimos,250203178845.06946
748,2019-05,0.13,2019-05,Até 1 salário mínimo,58191963338.95749
749,2019-05,0.13,2019-05,Indisponível,17080313795.682306
750,2019-05,0.13,2019-05,Mais de 1 a 2 salários mínimos,184267283465.97232
751,2019-05,0.13,2019-05,Mais de 10 a 20 salários mínimos,196131172134.89313
752,2019-05,0.13,2019-05,Mais de 2 a 3 salários mínimos,167156428292.93924
753,2019-05,0.13,2019-05,Mais de 3 a 5 salários mínimos,215063490636.10733
754,2019-05,0.13,2019-05,Mais de 5 a 10 salários mínimos,265052076517.8612
755,2019-05,0.13,2019-05,Sem rendimento,74948153032.66327
756,2019-06,0.01,2019-06,Acima de 20 salários mínimos,256062670128.0983
757,2019-06,0.01,2019-06,Até 1 salário mínimo,57935010460.47187
758,2019-06,0.01,2019-06,Indisponível,17377297377.424637
759,2019-06,0.01,2019-06,Mais de 1 a 2 salários mínimos,188190506339.89685
760,2019-06,0.01,2019-06,Mais de 10 a 20 salários mínimos,200420720369.7321
761,2019-06,0.01,2019-06,Mais de 2 a 3 salários mínimos,167855696732.06137
762,2019-06,0.01,2019-06,Mais de 3 a 5 salários mínimos,215240961271.91763
763,2019-06,0.01,2019-06,Mais de 5 a 10 salários mínimos,261318742818.6559
764,2019-06,0.01,2019-06,Sem rendimento,74751479945.04713
765,2019-07,0.19,2019-07,Acima de 20 salários mínimos,254201844145.10626
766,2019-07,0.19,2019-07,Até 1 salário mínimo,57687667571.67912
767,2019-07,0.19,2019-07,Indisponível,16508427072.92981
768,2019-07,0.19,2019-07,Mais de 1 a 2 salários mínimos,186522745823.72592
769,2019-07,0.19,2019-07,Mais de 10 a 20 salários mínimos,200477879718.2623
770,2019-07,0.19,2019-07,Mais de 2 a 3 salários mínimos,171510975339.31366
771,2019-07,0.19,2019-07,Mais de 3 a 5 salários mínimos,218010675498.8274
772,2019-07,0.19,2019-07,Mais de 5 a 10 salários mínimos,262962023001.59555
773,2019-07,0.19,2019-07,Sem rendimento,76726156634.7621
774,2019-08,0.11,2019-08,Acima de 20 salários mínimos,257393543620.92532
775,2019-08,0.11,2019-08,Até 1 salário mínimo,57602282313.86277
776,2019-08,0.11,2019-08,Indisponível,19601069175.656826
777,2019-08,0.11,2019-08,Mais de 1 a 2 salários mínimos,186123542275.929
778,2019-08,0.11,2019-08,Mais de 10 a 20 salários mínimos,202005369558.27353
779,2019-08,0.11,2019-08,Mais de 2 a 3 salários mínimos,171657666783.46222
780,2019-08,0.11,2019-08,Mais de 3 a 5 salários mínimos,219295241193.59546
781,2019-08,0.11,2019-08,Mais de 5 a 10 salários mínimos,265371989589.39682
782,2019-08,0.11,2019-08,Sem rendimento,76946260033.96544
783,2019-09,-0.04,2019-09,Acima de 20 salários mínimos,262018013557.1069
784,2019-09,-0.04,2019-09,Até 1 salário mínimo,57461516469.23893
785,2019-09,-0.04,2019-09,Indisponível,19908121056.097977
786,2019-09,-0.04,2019-09,Mais de 1 a 2 salários mínimos,186370435716.425
787,2019-09,-0.04,2019-09,Mais de 10 a 20 salários mínimos,205375921831.69864
788,2019-09,-0.04,2019-09,Mais de 2 a 3 salários mínimos,172413299580.04184
789,2019-09,-0.04,2019-09,Mais de 3 a 5 salários mínimos,220965091955.51437
790,2019-09,-0.04,2019-09,Mais de 5 a 10 salários mínimos,268033086936.1564
791,2019-09,-0.04,2019-09,Sem rendimento,77425681252.23357
792,2019-10,0.1,2019-10,Acima de 20 salários mínimos,264562669627.85956
793,2019-10,0.1,2019-10,Até 1 salário mínimo,57635257367.923386
794,2019-10,0.1,2019-10,Indisponível,12394928244.370457
795,2019-10,0.1,2019-10,Mais de 1 a 2 salários mínimos,187759897819.86044
796,2019-10,0.1,2019-10,Mais de 10 a 20 salários mínimos,206807859957.77658
797,2019-10,0.1,2019-10,Mais de 2 a 3 salários mínimos,174373859063.35208
798,2019-10,0.1,2019-10,Mais de 3 a 5 salários mínimos,223127930080.19775
799,2019-10,0.1,2019-10,Mais de 5 a 10 salários mínimos,270915660704.9754
800,2019-10,0.1,2019-10,Sem rendimento,86013090980.05307
801,2019-11,0.51,2019-11,Acima de 20 salários mínimos,266292697030.08472
802,2019-11,0.51,2019-11,Até 1 salário mínimo,55194362585.22151
803,2019-11,0.51,2019-11,Indisponível,12397601865.114315
804,2019-11,0.51,2019-11,Mais de 1 a 2 salários mínimos,191468603023.17563
805,2019-11,0.51,2019-11,Mais de 10 a 20 salários mínimos,209829321881.2603
806,2019-11,0.51,2019-11,Mais de 2 a 3 salários mínimos,177199203397.62677
807,2019-11,0.51,2019-11,Mais de 3 a 5 salários mínimos,226641985439.35132
808,2019-11,0.51,2019-11,Mais de 5 a 10 salários mínimos,276591767911.042
809,2019-11,0.51,2019-11,Sem rendimento,84170649741.12987
810,2019-12,1.15,2019-12,Acima de 20 salários mínimos,268718081813.51678
811,2019-12,1.15,2019-12,Até 1 salário mínimo,53830228754.621704
812,2019-12,1.15,2019-12,Indisponível,14021489961.750692
813,2019-12,1.15,2019-12,Mais de 1 a 2 salários mínimos,192688015973.78543
814,2019-12,1.15,2019-12,Mais de 10 a 20 salários mínimos,209395420131.24368
815,2019-12,1.15,2019-12,Mais de 2 a 3 salários mínimos,179440126530.87808
816,2019-12,1.15,2019-12,Mais de 3 a 5 salários mínimos,228606638718.78723
817,2019-12,1.15,2019-12,Mais de 5 a 10 salários mínimos,277778760386.8424
818,2019-12,1.15,2019-12,Sem rendimento,81693928966.24255
819,2020-01,0.21,2020-01,Acima de 20 salários mínimos,260622529084.0174
820,2020-01,0.21,2020-01,Até 1 salário mínimo,57943582743.63228
821,2020-01,0.21,2020-01,Indisponível,14450582200.764416
822,2020-01,0.21,2020-01,Mais de 1 a 2 salários mínimos,192499273976.85266
823,2020-01,0.21,2020-01,Mais de 10 a 20 salários mínimos,205147021485.90845
824,2020-01,0.21,2020-01,Mais de 2 a 3 salários mínimos,183664012712.00964
825,2020-01,0.21,2020-01,Mais de 3 a 5 salários mínimos,232177080922.33838
826,2020-01,0.21,2020-01,Mais de 5 a 10 salários mínimos,276442211176.62463
827,2020-01,0.21,2020-01,Sem rendimento,80987619531.1027
828,2020-02,0.25,2020-02,Acima de 20 salários mínimos,261586393482.15918
829,2020-02,0.25,2020-02,Até 1 salário mínimo,59883386621.10024
830,2020-02,0.25,2020-02,Indisponível,14721430895.811018
831,2020-02,0.25,2020-02,Mais de 1 a 2 salários mínimos,194313159602.13312
832,2020-02,0.25,2020-02,Mais de 10 a 20 salários mínimos,204437095317.93152
833,2020-02,0.25,2020-02,Mais de 2 a 3 salários mínimos,185674488490.97546
834,2020-02,0.25,2020-02,Mais de 3 a 5 salários mínimos,235833846629.9297
835,2020-02,0.25,2020-02,Mais de 5 a 10 salários mínimos,275328457468.1096
836,2020-02,0.25,2020-02,Sem rendimento,81410026426.21124
837,2020-03,0.07,2020-03,Acima de 20 salários mínimos,271167850652.28845
838,2020-03,0.07,2020-03,Até 1 salário mínimo,61752190567.13064
839,2020-03,0.07,2020-03,Indisponível,14595859002.08081
840,2020-03,0.07,2020-03,Mais de 1 a 2 salários mínimos,195964266492.58963
841,2020-03,0.07,2020-03,Mais de 10 a 20 salários mínimos,205918232635.62778
842,2020-03,0.07,2020-03,Mais de 2 a 3 salários mínimos,183575414038.71262
843,2020-03,0.07,2020-03,Mais de 3 a 5 salários mínimos,235810169952.29385
844,2020-03,0.07,2020-03,Mais de 5 a 10 salários mínimos,276573800656.82
845,2020-03,0.07,2020-03,Sem rendimento,84542347576.04013
846,2020-04,-0.31,2020-04,Acima de 20 salários mínimos,277582817468.5368
847,2020-04,-0.31,2020-04,Até 1 salário mínimo,57663828788.966736
848,2020-04,-0.31,2020-04,Indisponível,13838749486.988926
849,2020-04,-0.31,2020-04,Mais de 1 a 2 salários mínimos,197882314932.0611
850,2020-04,-0.31,2020-04,Mais de 10 a 20 salários mínimos,208556705773.37155
851,2020-04,-0.31,2020-04,Mais de 2 a 3 salários mínimos,187746384098.9154
852,2020-04,-0.31,2020-04,Mais de 3 a 5 salários mínimos,239333137845.90173
853,2020-04,-0.31,2020-04,Mais de 5 a 10 salários mínimos,280525955825.9012
854,2020-04,-0.31,2020-04,Sem rendimento,83836877785.64091
855,2020-05,-0.38,2020-05,Acima de 20 salários mínimos,278222209718.91974
856,2020-05,-0.38,2020-05,Até 1 salário mínimo,57868870516.20955
857,2020-05,-0.38,2020-05,Indisponível,13630282869.876755
858,2020-05,-0.38,2020-05,Mais de 1 a 2 salários mínimos,200194158996.4692
859,2020-05,-0.38,2020-05,Mais de 10 a 20 salários mínimos,209699965754.01468
860,2020-05,-0.38,2020-05,Mais de 2 a 3 salários mínimos,190230774065.5613
861,2020-05,-0.38,2020-05,Mais de 3 a 5 salários mínimos,242892043659.11447
862,2020-05,-0.38,2020-05,Mais de 5 a 10 salários mínimos,284000048701.74677
863,2020-05,-0.38,2020-05,Sem rendimento,85328480352.09412
864,2020-06,0.26,2020-06,Acima de 20 salários mínimos,284570128210.5546
865,2020-06,0.26,2020-06,Até 1 salário mínimo,56883120090.15907
866,2020-06,0.26,2020-06,Indisponível,18049386255.393425
867,2020-06,0.26,2020-06,Mais de 1 a 2 salários mínimos,198803347011.1681
868,2020-06,0.26,2020-06,Mais de 10 a 20 salários mínimos,213599170299.2712
869,2020-06,0.26,2020-06,Mais de 2 a 3 salários mínimos,190781613239.87604
870,2020-06,0.26,2020-06,Mais de 3 a 5 salários mínimos,245522480624.84406
871,2020-06,0.26,2020-06,Mais de 5 a 10 salários mínimos,288535679844.8271
872,2020-06,0.26,2020-06,Sem rendimento,92610911545.55714
873,2020-07,0.36,2020-07,Acima de 20 salários mínimos,284354581251.1207
874,2020-07,0.36,2020-07,Até 1 salário mínimo,57661689922.25168
875,2020-07,0.36,2020-07,Indisponível,13347552213.236132
876,2020-07,0.36,2020-07,Mais de 1 a 2 salários mínimos,201623357426.15448
877,2020-07,0.36,2020-07,Mais de 10 a 20 salários mínimos,215376169396.06735
878,2020-07,0.36,2020-07,Mais de 2 a 3 salários mínimos,193713275239.4936
879,2020-07,0.36,2020-07,Mais de 3 a 5 salários mínimos,248451880541.1876
880,2020-07,0.36,2020-07,Mais de 5 a 10 salários mínimos,291623471198.3006
881,2020-07,0.36,2020-07,Sem rendimento,96653370367.54309
882,2020-08,0.24,2020-08,Acima de 20 salários mínimos,283412443124.8297
883,2020-08,0.24,2020-08,Até 1 salário mínimo,57890008959.19258
884,2020-08,0.24,2020-08,Indisponível,7418100686.781264
885,2020-08,0.24,2020-08,Mais de 1 a 2 salários mínimos,204736518043.92197
886,2020-08,0.24,2020-08,Mais de 10 a 20 salários mínimos,214699355315.24023
887,2020-08,0.24,2020-08,Mais de 2 a 3 salários mínimos,196747143432.683
888,2020-08,0.24,2020-08,Mais de 3 a 5 salários mínimos,249257281972.00644
889,2020-08,0.24,2020-08,Mais de 5 a 10 salários mínimos,294239944255.1591
890,2020-08,0.24,2020-08,Sem rendimento,108675583689.83546
891,2020-09,0.64,2020-09,Acima de 20 salários mínimos,289926946454.0643
892,2020-09,0.64,2020-09,Até 1 salário mínimo,57985987053.365295
893,2020-09,0.64,2020-09,Indisponível,8530429227.27443
894,2020-09,0.64,2020-09,Mais de 1 a 2 salários mínimos,208880010156.6552
895,2020-09,0.64,2020-09,Mais de 10 a 20 salários mínimos,217440873209.66132
896,2020-09,0.64,2020-09,Mais de 2 a 3 salários mínimos,199522742206.24103
897,2020-09,0.64,2020-09,Mais de 3 a 5 salários mínimos,252148716350.90048
898,2020-09,0.64,2020-09,Mais de 5 a 10 salários mínimos,297801938980.2376
899,2020-09,0.64,2020-09,Sem rendimento,106834628179.4698
900,2020-10,0.86,2020-10,Acima de 20 salários mínimos,299986805980.0545
901,2020-10,0.86,2020-10,Até 1 salário mínimo,51207314730.71153
902,2020-10,0.86,2020-10,Indisponível,8318358499.363952
903,2020-10,0.86,2020-10,Mais de 1 a 2 salários mínimos,210657189202.50107
904,2020-10,0.86,2020-10,Mais de 10 a 20 salários mínimos,219414059758.3753
905,2020-10,0.86,2020-10,Mais de 2 a 3 salários mínimos,200506819068.60895
906,2020-10,0.86,2020-10,Mais de 3 a 5 salários mínimos,255516641473.0953
907,2020-10,0.86,2020-10,Mais de 5 a 10 salários mínimos,306889120362.9606
908,2020-10,0.86,2020-10,Sem rendimento,105900703094.46788
909,2020-11,0.89,2020-11,Acima de 20 salários mínimos,296809790961.3248
910,2020-11,0.89,2020-11,Até 1 salário mínimo,57703183789.872536
911,2020-11,0.89,2020-11,Indisponível,8307926956.32796
912,2020-11,0.89,2020-11,Mais de 1 a 2 salários mínimos,220186828226.97006
913,2020-11,0.89,2020-11,Mais de 10 a 20 salários mínimos,218791086311.5715
914,2020-11,0.89,2020-11,Mais de 2 a 3 salários mínimos,201953779321.7378
915,2020-11,0.89,2020-11,Mais de 3 a 5 salários mínimos,257392129249.37616
916,2020-11,0.89,2020-11,Mais de 5 a 10 salários mínimos,305947760424.95087
917,2020-11,0.89,2020-11,Sem rendimento,106283277424.30406
918,2020-12,1.35,2020-12,Acima de 20 salários mínimos,301041905686.0727
919,2020-12,1.35,2020-12,Até 1 salário mínimo,58304879672.61853
920,2020-12,1.35,2020-12,Indisponível,9862858376.621746
921,2020-12,1.35,2020-12,Mais de 1 a 2 salários mínimos,220335275816.32083
922,2020-12,1.35,2020-12,Mais de 10 a 20 salários mínimos,219229284993.27014
923,2020-12,1.35,2020-12,Mais de 2 a 3 salários mínimos,202013594988.73502
924,2020-12,1.35,2020-12,Mais de 3 a 5 salários mínimos,258076711215.99747
925,2020-12,1.35,2020-12,Mais de 5 a 10 salários mínimos,307344059400.687
926,2020-12,1.35,2020-12,Sem rendimento,108549902794.47989
927,2021-01,0.25,2021-01,Acima de 20 salários mínimos,292444022775.6133
928,2021-01,0.25,2021-01,Até 1 salário mínimo,65127163285.42116
929,2021-01,0.25,2021-01,Indisponível,11426903022.373598
930,2021-01,0.25,2021-01,Mais de 1 a 2 salários mínimos,218785617560.50372
931,2021-01,0.25,2021-01,Mais de 10 a 20 salários mínimos,214294765964.0068
932,2021-01,0.25,2021-01,Mais de 2 a 3 salários mínimos,200676497730.39734
933,2021-01,0.25,2021-01,Mais de 3 a 5 salários mínimos,259815771946.8087
934,2021-01,0.25,2021-01,Mais de 5 a 10 salários mínimos,303758569824.89087
935,2021-01,0.25,2021-01,Sem rendimento,108627527030.91089
936,2021-02,0.86,2021-02,Acima de 20 salários mínimos,298577451145.28174
937,2021-02,0.86,2021-02,Até 1 salário mínimo,60895999632.16055
938,2021-02,0.86,2021-02,Indisponível,10608687370.094717
939,2021-02,0.86,2021-02,Mais de 1 a 2 salários mínimos,208008720606.04547
940,2021-02,0.86,2021-02,Mais de 10 a 20 salários mínimos,218059032680.4732
941,2021-02,0.86,2021-02,Mais de 2 a 3 salários mínimos,194233019840.95047
942,2021-02,0.86,2021-02,Mais de 3 a 5 salários mínimos,258409637783.89008
943,2021-02,0.86,2021-02,Mais de 5 a 10 salários mínimos,305448661804.75867
944,2021-02,0.86,2021-02,Sem rendimento,134435365237.84546
945,2021-03,0.93,2021-03,Acima de 20 salários mínimos,305222823600.01953
946,2021-03,0.93,2021-03,Até 1 salário mínimo,62700701350.7386
947,2021-03,0.93,2021-03,Indisponível,12946170139.017622
948,2021-03,0.93,2021-03,Mais de 1 a 2 salários mínimos,216877120243.67618
949,2021-03,0.93,2021-03,Mais de 10 a 20 salários mínimos,217300477293.45212
950,2021-03,0.93,2021-03,Mais de 2 a 3 salários mínimos,191254917502.03033
951,2021-03,0.93,2021-03,Mais de 3 a 5 salários mínimos,257131089578.92188
952,2021-03,0.93,2021-03,Mais de 5 a 10 salários mínimos,303951647163.91785
953,2021-03,0.93,2021-03,Sem rendimento,133948863961.28906
954,2021-04,0.31,2021-04,Acima de 20 salários mínimos,313121943148.826
955,2021-04,0.31,2021-04,Até 1 salário mínimo,63818844648.01632
956,2021-04,0.31,2021-04,Indisponível,11780599724.52864
957,2021-04,0.31,2021-04,Mais de 1 a 2 salários mínimos,218329204758.07962
958,2021-04,0.31,2021-04,Mais de 10 a 20 salários mínimos,217994767878.36465
959,2021-04,0.31,2021-04,Mais de 2 a 3 salários mínimos,193618369778.2957
960,2021-04,0.31,2021-04,Mais de 3 a 5 salários mínimos,259502247711.66873
961,2021-04,0.31,2021-04,Mais de 5 a 10 salários mínimos,306514765798.9481
962,2021-04,0.31,2021-04,Sem rendimento,129433932629.71262
963,2021-05,0.83,2021-05,Acima de 20 salários mínimos,318545797115.43524
964,2021-05,0.83,2021-05,Até 1 salário mínimo,64306168330.793976
965,2021-05,0.83,2021-05,Indisponível,11543404782.002407
966,2021-05,0.83,2021-05,Mais de 1 a 2 salários mínimos,218896030529.9834
967,2021-05,0.83,2021-05,Mais de 10 a 20 salários mínimos,221616661161.38397
968,2021-05,0.83,2021-05,Mais de 2 a 3 salários mínimos,194728906165.0881
969,2021-05,0.83,2021-05,Mais de 3 a 5 salários mínimos,262972544435.03638
970,2021-05,0.83,2021-05,Mais de 5 a 10 salários mínimos,312085133580.8841
971,2021-05,0.83,2021-05,Sem rendimento,128090373045.53906
972,2021-06,0.53,2021-06,Acima de 20 salários mínimos,326330249264.304
973,2021-06,0.53,2021-06,Até 1 salário mínimo,63521679984.19919
974,2021-06,0.53,2021-06,Indisponível,15245472984.217564
975,2021-06,0.53,2021-06,Mais de 1 a 2 salários mínimos,218760135004.89862
976,2021-06,0.53,2021-06,Mais de 10 a 20 salários mínimos,225833825632.69592
977,2021-06,0.53,2021-06,Mais de 2 a 3 salários mínimos,194397694725.91214
978,2021-06,0.53,2021-06,Mais de 3 a 5 salários mínimos,261489312278.08313
979,2021-06,0.53,2021-06,Mais de 5 a 10 salários mínimos,315334858212.14716
980,2021-06,0.53,2021-06,Sem rendimento,126593133437.72946
981,2021-07,0.96,2021-07,Acima de 20 salários mínimos,326121355546.05475
982,2021-07,0.96,2021-07,Até 1 salário mínimo,64494931428.05645
983,2021-07,0.96,2021-07,Indisponível,11535459032.770992
984,2021-07,0.96,2021-07,Mais de 1 a 2 salários mínimos,221605855320.32175
985,2021-07,0.96,2021-07,Mais de 10 a 20 salários mínimos,233347433550.81375
986,2021-07,0.96,2021-07,Mais de 2 a 3 salários mínimos,197908062322.36554
987,2021-07,0.96,2021-07,Mais de 3 a 5 salários mínimos,265810422529.9861
988,2021-07,0.96,2021-07,Mais de 5 a 10 salários mínimos,319174493101.45935
989,2021-07,0.96,2021-07,Sem rendimento,131100965321.30069
990,2021-08,0.87,2021-08,Acima de 20 salários mínimos,330113837898.3533
991,2021-08,0.87,2021-08,Até 1 salário mínimo,66163368490.197044
992,2021-08,0.87,2021-08,Indisponível,10982280793.623932
993,2021-08,0.87,2021-08,Mais de 1 a 2 salários mínimos,227008015957.18112
994,2021-08,0.87,2021-08,Mais de 10 a 20 salários mínimos,236088643870.36215
995,2021-08,0.87,2021-08,Mais de 2 a 3 salários mínimos,201171050766.5266
996,2021-08,0.87,2021-08,Mais de 3 a 5 salários mínimos,261621376879.37228
997,2021-08,0.87,2021-08,Mais de 5 a 10 salários mínimos,323329986633.6488
998,2021-08,0.87,2021-08,Sem rendimento,127904260700.64838
999,2021-09,1.16,2021-09,Acima de 20 salários mínimos,340782916898.04193
1000,2021-09,1.16,2021-09,Até 1 salário mínimo,65748626927.087296
1001,2021-09,1.16,2021-09,Indisponível,10973468453.92854
1002,2021-09,1.16,2021-09,Mais de 1 a 2 salários mínimos,225449491722.3073
1003,2021-09,1.16,2021-09,Mais de 10 a 20 salários mínimos,238397402335.87112
1004,2021-09,1.16,2021-09,Mais de 2 a 3 salários mínimos,200696676995.13937
1005,2021-09,1.16,2021-09,Mais de 3 a 5 salários mínimos,260931598672.0761
1006,2021-09,1.16,2021-09,Mais de 5 a 10 salários mínimos,325775879387.9492
1007,2021-09,1.16,2021-09,Sem rendimento,128121353493.70941
1008,2021-10,1.25,2021-10,Acima de 20 salários mínimos,341078474240.2289
1009,2021-10,1.25,2021-10,Até 1 salário mínimo,67074617860.760735
1010,2021-10,1.25,2021-10,Indisponível,10260605354.221098
1011,2021-10,1.25,2021-10,Mais de 1 a 2 salários mínimos,226544725111.9933
1012,2021-10,1.25,2021-10,Mais de 10 a 20 salários mínimos,240228142150.1515
1013,2021-10,1.25,2021-10,Mais de 2 a 3 salários mínimos,200084429798.40128
1014,2021-10,1.25,2021-10,Mais de 3 a 5 salários mínimos,259895435736.08804
1015,2021-10,1.25,2021-10,Mais de 5 a 10 salários mínimos,325662417039.85046
1016,2021-10,1.25,2021-10,Sem rendimento,132093445878.95517
1017,2021-11,0.95,2021-11,Acima de 20 salários mínimos,342160601648.84015
1018,2021-11,0.95,2021-11,Até 1 salário mínimo,69724256339.0697
1019,2021-11,0.95,2021-11,Indisponível,130630710372.26016
1020,2021-11,0.95,2021-11,Mais de 1 a 2 salários mínimos,224127167909.5405
1021,2021-11,0.95,2021-11,Mais de 10 a 20 salários mínimos,241448578489.30084
1022,2021-11,0.95,2021-11,Mais de 2 a 3 salários mínimos,200374016639.80347
1023,2021-11,0.95,2021-11,Mais de 3 a 5 salários mínimos,260997305681.80292
1024,2021-11,0.95,2021-11,Mais de 5 a 10 salários mínimos,327453096194.8744
1025,2021-11,0.95,2021-11,Sem rendimento,3869671810.2545705
1026,2021-12,0.73,2021-12,Acima de 20 salários mínimos,338854257358.5936
1027,2021-12,0.73,2021-12,Até 1 salário mínimo,70285906646.25412
1028,2021-12,0.73,2021-12,Indisponível,132959919964.59058
1029,2021-12,0.73,2021-12,Mais de 1 a 2 salários mínimos,225175828859.87256
1030,2021-12,0.73,2021-12,Mais de 10 a 20 salários mínimos,241409901907.9122
1031,2021-12,0.73,2021-12,Mais de 2 a 3 salários mínimos,203371075056.17154
1032,2021-12,0.73,2021-12,Mais de 3 a 5 salários mínimos,262240752851.53912
1033,2021-12,0.73,2021-12,Mais de 5 a 10 salários mínimos,325792894826.7319
1034,2021-12,0.73,2021-12,Sem rendimento,6740722921.499409
1035,2022-01,0.54,2022-01,Acima de 20 salários mínimos,323180628317.22034
1036,2022-01,0.54,2022-01,Até 1 salário mínimo,87152856701.85924
1037,2022-01,0.54,2022-01,Indisponível,134560940798.62047
1038,2022-01,0.54,2022-01,Mais de 1 a 2 salários mínimos,250496388854.21207
1039,2022-01,0.54,2022-01,Mais de 10 a 20 salários mínimos,233017154895.9953
1040,2022-01,0.54,2022-01,Mais de 2 a 3 salários mínimos,196030821751.84512
1041,2022-01,0.54,2022-01,Mais de 3 a 5 salários mínimos,262759080195.56485
1042,2022-01,0.54,2022-01,Mais de 5 a 10 salários mínimos,315167372726.1915
1043,2022-01,0.54,2022-01,Sem rendimento,3364843885.8700604
1044,2022-02,1.01,2022-02,Acima de 20 salários mínimos,325671196882.99774
1045,2022-02,1.01,2022-02,Até 1 salário mínimo,88732879379.13042
1046,2022-02,1.01,2022-02,Indisponível,140043014968.9737
1047,2022-02,1.01,2022-02,Mais de 1 a 2 salários mínimos,246443105372.88345
1048,2022-02,1.01,2022-02,Mais de 10 a 20 salários mínimos,233300356892.7074
1049,2022-02,1.01,2022-02,Mais de 2 a 3 salários mínimos,196823690921.388
1050,2022-02,1.01,2022-02,Mais de 3 a 5 salários mínimos,263010121071.53302
1051,2022-02,1.01,2022-02,Mais de 5 a 10 salários mínimos,312980065819.6797
1052,2022-02,1.01,2022-02,Sem rendimento,3286086903.5200424
1053,2022-03,1.62,2022-03,Acima de 20 salários mínimos,330567493354.6274
1054,2022-03,1.62,2022-03,Até 1 salário mínimo,89360443417.79268
1055,2022-03,1.62,2022-03,Indisponível,138767622074.304
1056,2022-03,1.62,2022-03,Mais de 1 a 2 salários mínimos,246443869400.8382
1057,2022-03,1.62,2022-03,Mais de 10 a 20 salários mínimos,233359190216.7354
1058,2022-03,1.62,2022-03,Mais de 2 a 3 salários mínimos,195152247463.17462
1059,2022-03,1.62,2022-03,Mais de 3 a 5 salários mínimos,262065356101.734
1060,2022-03,1.62,2022-03,Mais de 5 a 10 salários mínimos,312485091800.1734
1061,2022-03,1.62,2022-03,Sem rendimento,2765821809.4215097
1062,2022-04,1.06,2022-04,Acima de 20 salários mínimos,331784217186.00867
1063,2022-04,1.06,2022-04,Até 1 salário mínimo,91468517525.92892
1064,2022-04,1.06,2022-04,Indisponível,138031043117.39532
1065,2022-04,1.06,2022-04,Mais de 1 a 2 salários mínimos,246134190471.63614
1066,2022-04,1.06,2022-04,Mais de 10 a 20 salários mínimos,232516608781.74673
1067,2022-04,1.06,2022-04,Mais de 2 a 3 salários mínimos,193407637903.5076
1068,2022-04,1.06,2022-04,Mais de 3 a 5 salários mínimos,258880031428.80493
1069,2022-04,1.06,2022-04,Mais de 5 a 10 salários mínimos,310225232736.14886
1070,2022-04,1.06,2022-04,Sem rendimento,2673260195.678208
1071,2022-05,0.47,2022-05,Acima de 20 salários mínimos,331045622078.6201
1072,2022-05,0.47,2022-05,Até 1 salário mínimo,92212404649.49886
1073,2022-05,0.47,2022-05,Indisponível,141590273073.54132
1074,2022-05,0.47,2022-05,Mais de 1 a 2 salários mínimos,247699511659.22415
1075,2022-05,0.47,2022-05,Mais de 10 a 20 salários mínimos,231804352147.76553
1076,2022-05,0.47,2022-05,Mais de 2 a 3 salários mínimos,191306807956.1339
1077,2022-05,0.47,2022-05,Mais de 3 a 5 salários mínimos,257124925696.39587
1078,2022-05,0.47,2022-05,Mais de 5 a 10 salários mínimos,310092111284.8405
1079,2022-05,0.47,2022-05,Sem rendimento,2496709298.246505
1080,2022-06,0.67,2022-06,Acima de 20 salários mínimos,340509308619.23236
1081,2022-06,0.67,2022-06,Até 1 salário mínimo,88038405615.31752
1082,2022-06,0.67,2022-06,Indisponível,147267823875.94086
1083,2022-06,0.67,2022-06,Mais de 1 a 2 salários mínimos,246412092995.44278
